gene_name	A549_0_1	A549_0_2	A549_0_3	A549_25_1	A549_25_2	A549_25_3
ENSG00000166189.7	1669	1715	1326	1632	1584	1443
ENSG00000224302.1	0	1	0	0	0	0
ENSG00000229629.1	0	0	0	0	0	0
ENSG00000198728.10	3429	3786	3070	3740	3557	3075
ENSG00000148840.10	5826	6309	6438	6665	6125	6134
ENSG00000166197.16	14828	17378	19337	17356	18735	18356
ENSG00000119915.4	17	13	20	12	17	18
ENSG00000107859.9	4	5	0	4	4	5
ENSG00000107862.4	5654	5688	5821	5803	5748		5249
ENSG00000077150.18	3661	4083	6856	3242	3892	6469
ENSG00000059915.16	52	44	36	36	42	31
ENSG00000107872.12	630	608	506	610	598	503
ENSG00000107874.10	2538	2664	1977	2620	2368	2114
ENSG00000202569.4	0	0	0	0	0	0
ENSG00000269609.5	288	281	232	278	278	193
ENSG00000120055.7	3	8	5	8	5	6
ENSG00000138111.14	358	406	279	390	404	294
ENSG00000138107.12	8552	9514	8289	8502	9029	7794
ENSG00000273262.1	6	4	2	13	5	2
ENSG00000107882.11	992	1171	921	1099	1163	934
ENSG00000228657.1	4	3	4	3	4	2
ENSG00000207029.1	0	0	0	0	0	0
ENSG00000171206.14	1916	2104	1933	2030	1838	1955
ENSG00000272933.1	10	12	11	10	16	9
ENSG00000138175.8	3379	3542	3149	3537	3289	2855
ENSG00000156398.12	583	593	545	700	615	497
ENSG00000166272.17	2556	2728	2236	2611	2493	2230
ENSG00000252994.1	0	0	0	0	1	2
ENSG00000148795.6	0	1	0	4	1	1
ENSG00000213061.2	2	3	4	8	0	1
ENSG00000236937.2	3	2	0	4	1	2
ENSG00000282772.1	15	23	17	21	20	8
ENSG00000166275.15	855	917	756	921	870	737
ENSG00000270316.1	0	0	0	0	0	0
ENSG00000283337.1	0	0	0	0	0	1
ENSG00000214435.7	3	2	1	1	6	5
ENSG00000235266.1	0	0	0	0	0	0
ENSG00000272912.1	0	0	0	2	0	0
ENSG00000148842.17	1333	1645	855	1472	1362	901
ENSG00000278498.1	2	0	0	0	0	0
ENSG00000076685.18	8101	9763	9426	8267	9291	8660
ENSG00000237827.1	0	0	0	0	0	1
ENSG00000213277.3	0	0	0	0	0	0
ENSG00000229256.1	99	133	108	114	111	106
ENSG00000235376.5	336	490	513	450	464	402
ENSG00000148798.10	2915	3015	3009	2177	2875	2937
ENSG00000156374.15	1134	1028	997	1322	1157	1002
ENSG00000212413.1	1	1	2	2	1	2
ENSG00000148835.10	449	560	507	467	540	516
ENSG00000173915.15	5624	6053	5451	6197	5860	5668
ENSG00000283867.1	0	0	0	0	0	0
ENSG00000148843.14	4866	6077	6332	5832	5909	6048
ENSG00000138172.10	165	179	117	129	135	107
ENSG00000273485.1	8	20	14	21	12	14
ENSG00000234699.1	2	4	1	2	0	1
ENSG00000185933.6	0	0	0	0	0	0
ENSG00000183128.7	10	13	6	7	4	7
ENSG00000235470.5	0	0	0	0	0	0
ENSG00000107954.10	19	37	18	10	24	14
ENSG00000226431.1	0	0	0	0	0	1
ENSG00000107957.16	750	1188	664	909	1077	730
ENSG00000273108.1	2	3	4	2	0	0
ENSG00000222503.1	0	0	0	0	0	0
ENSG00000280693.2	0	1	0	0	1	0
ENSG00000260461.1	57	61	58	57	54	66
ENSG00000107960.10	1001	1030	847	933	957	824
ENSG00000065613.13	6532	7819	6335	7062	7185	6033
ENSG00000266754.2	0	1	0	0	0	0
ENSG00000065618.19	162	185	165	142	179	166
ENSG00000283788.1	0	0	0	0	0	0
ENSG00000156384.14	852	914	821	869	865	789
ENSG00000197748.12	38	36	18	41	24	25
ENSG00000208033.1	0	0	0	0	0	0
ENSG00000148834.12	4795	5595	4922	5482	5414	4491
ENSG00000266852.2	4	5	5	6	2	3
ENSG00000065621.14	114	77	89	129	92	93
ENSG00000148841.16	3913	4698	3806	4139	4395	3856
ENSG00000270075.1	0	0	1	3	0	1
ENSG00000228261.1	3	4	4	5	4	1
ENSG00000231233.1	10	7	7	5	9	6
ENSG00000120051.14	26	33	22	28	46	21
ENSG00000225768.1	0	0	0	0	0	0
ENSG00000237761.2	0	0	0	0	0	0
ENSG00000156395.12	0	0	0	0	0	0
ENSG00000226387.2	0	0	0	0	0	0
ENSG00000207068.1	1	0	0	0	0	0
ENSG00000233477.1	0	0	0	1	0	0
ENSG00000213260.3	603	678	741	660	699	579
ENSG00000229466.1	0	0	0	0	0	0
ENSG00000229775.6	0	0	0	0	0	0
ENSG00000215002.2	4	0	0	0	1	0
ENSG00000108018.15	0	0	0	0	0	1
ENSG00000200626.1	0	0	0	0	0	0
ENSG00000200079.1	0	0	0	0	0	0
ENSG00000229981.7	0	2	2	0	0	0
ENSG00000234544.2	0	0	0	0	0	0
ENSG00000203434.2	0	2	0	1	1	1
ENSG00000223381.1	0	0	0	0	0	0
ENSG00000224498.1	0	0	0	0	0	0
ENSG00000222436.1	0	0	0	0	0	0
ENSG00000252574.2	0	0	0	0	0	0
ENSG00000200217.1	0	0	0	0	0	0
ENSG00000232728.1	0	0	0	1	0	0
ENSG00000237242.1	0	0	0	0	0	0
ENSG00000270333.1	1	3	3	7	2	5
ENSG00000270294.1	23	39	32	37	26	26
ENSG00000224907.1	0	0	0	0	0	0
ENSG00000108039.17	2671	2815	2651	2944	2801	2362
ENSG00000272160.1	0	2	0	0	0	3
ENSG00000203876.9	5	1	4	3	1	5
ENSG00000148700.14	1129	1254	960	1326	1230	903
ENSG00000226734.1	0	0	0	0	0	0
ENSG00000119950.20	699	730	484	726	665	486
ENSG00000228417.1	0	1	0	0	0	0
ENSG00000214067.2	0	0	0	0	0	0
ENSG00000119953.12	2550	2986	2625	2893	2928	2636
ENSG00000273143.1	95	102	94	87	86	74
ENSG00000237642.1	1	0	0	1	0	0
ENSG00000138166.5	4686	5146	4649	4710	4877	4863
ENSG00000233518.1	0	0	0	0	0	0
ENSG00000108055.9	9519	10592	9620	10870	10661	9206
ENSG00000223302.1	3	1	2	1	7	3
ENSG00000203867.7	550	569	516	703	433	536
ENSG00000252036.1	0	0	0	0	0	0
ENSG00000199364.1	0	0	0	0	0	0
ENSG00000232470.1	0	0	0	0	0	0
ENSG00000203497.2	191	205	143	189	161	133
ENSG00000150593.17	2634	2813	2094	3192	2662	2064
ENSG00000284482.1	0	0	0	0	0	0
ENSG00000214413.7	1940	2032	1856	2153	1889	1755
ENSG00000278601.1	1	1	3	6	1	0
ENSG00000270589.1	8	6	3	2	5	1
ENSG00000108061.11	2530	2801	2403	2666	2360	2227
ENSG00000234118.1	11	5	6	13	6	4
ENSG00000221214.1	0	0	1	0	0	0
ENSG00000150594.6	1	1	2	2	0	1
ENSG00000213247.3	0	0	1	0	0	0
ENSG00000237618.1	0	0	0	0	0	0
ENSG00000227851.1	0	0	0	0	0	0
ENSG00000230809.1	0	1	0	0	0	0
ENSG00000119927.13	1390	1561	1540	1631	1541	1525
ENSG00000119913.5	0	0	1	0	0	0
ENSG00000283688.1	0	0	0	0	0	0
ENSG00000276857.1	0	0	0	0	0	0
ENSG00000243316.7	0	0	0	0	0	0
ENSG00000197142.10	2	9	10	9	8	7
ENSG00000232934.7	1	4	2	5	7	2
ENSG00000023041.11	3039	3392	3131	3025	3289	2957
ENSG00000151532.13	2154	2426	2108	2361	2319	2023
ENSG00000234017.1	9	2	6	11	3	3
ENSG00000264763.1	0	0	0	0	0	0
ENSG00000233340.1	0	0	0	0	0	0
ENSG00000285676.1	0	5	0	0	2	2
ENSG00000260917.1	237	303	248	357	251	254
ENSG00000279315.1	1	0	0	1	1	0
ENSG00000225292.2	0	0	0	0	1	1
ENSG00000148737.16	1927	1955	1775	2254	1829	1745
ENSG00000233547.1	28	20	15	33	20	26
ENSG00000227560.1	0	0	1	1	0	1
ENSG00000238380.1	0	1	0	0	0	0
ENSG00000230018.1	0	0	0	0	0	0
ENSG00000148702.14	17	23	15	21	28	15
ENSG00000197893.13	0	0	0	0	0	0
ENSG00000165806.19	2142	2251	1959	2023	2117	1887
ENSG00000234393.1	0	0	0	0	0	0
ENSG00000148735.14	11	4	9	9	5	2
ENSG00000283656.1	0	0	0	0	0	0
ENSG00000212589.1	0	0	0	0	0	0
ENSG00000198924.7	1842	2110	2095	2015	2018	1842
ENSG00000196865.4	2325	2414	2105	2605	2241	2041
ENSG00000043591.5	77	90	68	77	104	97
ENSG00000285540.1	0	0	0	0	1	0
ENSG00000253066.1	0	0	0	0	0	0
ENSG00000226582.1	0	0	0	0	0	0
ENSG00000165813.19	1369	1542	1187	1567	1370	1216
ENSG00000273904.1	0	0	0	1	1	0
ENSG00000284442.1	0	0	0	0	0	0
ENSG00000095627.9	0	0	0	0	1	0
ENSG00000165816.12	1	0	1	0	1	0
ENSG00000230165.1	3	3	7	7	3	1
ENSG00000275024.1	2	5	0	3	0	5
ENSG00000169129.14	5174	4472	3963	4568	3944	3742
ENSG00000242912.3	0	0	0	0	0	0
ENSG00000279796.1	0	1	0	0	0	1
ENSG00000099204.19	5327	5393	5202	6100	5426	4942
ENSG00000229668.1	0	0	0	0	0	0
ENSG00000228169.3	30	19	15	24	7	14
ENSG00000228484.2	3	1	4	0	0	1
ENSG00000215760.2	0	0	0	0	0	0
ENSG00000151553.14	2091	2232	1858	2123	1996	1780
ENSG00000226428.1	0	0	0	1	0	0
ENSG00000165832.5	2323	2662	2440	2332	2463	2363
ENSG00000252611.1	0	0	0	0	0	0
ENSG00000236799.1	0	1	0	1	1	0
ENSG00000107518.17	16	22	13	13	8	11
ENSG00000285582.1	0	0	0	0	0	0
ENSG00000270965.1	0	0	0	0	0	0
ENSG00000151892.14	3848	3017	4744	3206	2869	4223
ENSG00000285587.1	21	9	23	13	15	13
ENSG00000182645.5	0	0	0	0	0	0
ENSG00000205433.4	0	0	0	0	0	0
ENSG00000203837.4	1	1	0	0	1	1
ENSG00000227096.1	5	1	0	0	0	0
ENSG00000200935.1	0	0	0	0	0	0
ENSG00000175535.6	0	0	0	0	0	0
ENSG00000232091.1	0	0	0	0	0	0
ENSG00000187021.14	0	0	0	0	0	0
ENSG00000266200.6	4	3	8	12	4	7
ENSG00000165863.16	9	9	14	9	6	10
ENSG00000232767.1	3	1	1	1	0	0
ENSG00000165868.14	3087	3448	3407	3094	3145	3158
ENSG00000228195.2	0	0	0	0	0	1
ENSG00000188316.13	26	28	24	47	38	25
ENSG00000187164.19	4160	4179	4180	4644	4149	3736
ENSG00000235742.1	1	6	1	4	2	1
ENSG00000148704.12	70	90	93	107	103	102
ENSG00000234474.2	0	0	0	0	0	0
ENSG00000266782.1	0	0	0	0	0	0
ENSG00000236171.1	0	0	0	0	0	0
ENSG00000186795.1	0	0	0	0	0	0
ENSG00000225936.1	0	1	0	0	0	0
ENSG00000165646.13	6	4	9	15	7	2
ENSG00000277879.1	124	169	140	131	133	114
ENSG00000165650.11	6771	7566	6426	8291	7281	6006
ENSG00000258114.1	0	0	0	0	0	0
ENSG00000229847.8	4	1	0	0	0	0
ENSG00000170370.11	0	0	0	0	0	0
ENSG00000235198.1	0	0	0	0	0	0
ENSG00000234952.1	0	0	0	0	0	0
ENSG00000263041.1	0	0	0	0	0	0
ENSG00000107560.11	2420	2707	2111	2755	2408	2290
ENSG00000231104.8	5	1	1	2	4	1
ENSG00000177640.15	131	98	122	127	108	105
ENSG00000238276.5	0	0	0	0	0	0
ENSG00000165669.13	1630	1869	1593	1888	1755	1477
ENSG00000232139.5	1	1	1	1	1	0
ENSG00000234309.1	0	0	0	0	0	0
ENSG00000119973.5	0	0	0	1	0	0
ENSG00000225155.4	1	0	0	1	2	0
ENSG00000151893.14	2822	3219	2884	3172	3052	2828
ENSG00000277687.1	14	14	11	21	15	5
ENSG00000236058.3	877	964	985	998	967	787
ENSG00000213574.2	146	147	157	138	110	112
ENSG00000229272.1	1	3	0	1	0	0
ENSG00000188613.6	117	122	120	105	114	103
ENSG00000107581.12	31428	36398	30744	36913	37170	32084
ENSG00000207468.1	2	5	2	3	5	2
ENSG00000222588.1	1	2	2	6	3	0
ENSG00000271343.1	0	0	0	0	0	0
ENSG00000119979.17	2740	3215	2694	3056	3020	2408
ENSG00000183605.16	2001	2094	2142	2041	2131	1995
ENSG00000165672.6	24973	27040	24822	24592	25719	23128
ENSG00000198873.11	881	965	860	894	879	805
ENSG00000228485.1	1	1	6	4	5	2
ENSG00000242853.3	1	2	4	3	1	1
ENSG00000236426.5	0	0	0	0	0	0
ENSG00000265719.1	0	0	0	0	0	0
ENSG00000148908.14	1094	1126	1046	1300	1151	1046
ENSG00000271353.1	0	0	0	0	0	0
ENSG00000151923.17	6103	6770	6023	6499	6348	5820
ENSG00000234569.1	1	0	0	0	1	0
ENSG00000227437.1	4	0	0	2	1	0
ENSG00000151929.9	4602	5965	5401	4692	6062	5549
ENSG00000232823.2	6	2	1	4	7	3
ENSG00000198825.13	968	1053	1112	1083	1082	999
ENSG00000242818.3	0	0	0	0	0	0
ENSG00000270300.2	0	0	0	0	0	0
ENSG00000282413.1	0	0	0	0	0	0
ENSG00000197771.12	6973	7566	7441	7711	7734	6867
ENSG00000107651.12	5872	6433	6412	6735	6382	5969
ENSG00000265370.1	0	1	1	0	1	0
ENSG00000180230.6	2	0	1	1	1	0
ENSG00000223455.1	0	0	0	0	0	0
ENSG00000220842.6	18069	19553	20188	20933	20830	17228
ENSG00000234522.1	0	0	0	0	0	0
ENSG00000203805.10	1	2	2	3	5	1
ENSG00000177234.7	0	0	0	0	0	0
ENSG00000227165.8	1	2	3	2	2	2
ENSG00000274461.1	0	0	0	0	0	0
ENSG00000120008.15	5156	5576	4694	5649	5196	4476
ENSG00000271670.1	1	0	1	0	0	0
ENSG00000227307.1	0	0	0	0	0	0
ENSG00000278484.1	0	0	0	0	1	1
ENSG00000236762.1	40	54	58	55	55	37
ENSG00000227143.1	0	0	0	0	0	0
ENSG00000222979.1	0	0	0	0	0	0
ENSG00000066468.22	23	21	13	13	18	18
ENSG00000223432.1	0	0	0	0	0	0
ENSG00000223540.1	2	1	1	1	1	1
ENSG00000224250.1	0	0	0	0	0	0
ENSG00000107669.17	3297	3794	3016	3707	3475	2848
ENSG00000201884.1	0	0	0	0	0	0
ENSG00000226864.2	16	13	5	14	15	10
ENSG00000273767.1	0	0	0	2	0	0
ENSG00000276742.1	1	0	0	0	0	0
ENSG00000107672.14	3175	3280	2836	3295	3256	2663
ENSG00000273891.1	4	1	1	9	7	1
ENSG00000138162.18	6327	7303	5455	6755	7011	5192
ENSG00000285715.1	0	0	0	0	1	0
ENSG00000285973.1	0	0	0	0	0	0
ENSG00000138152.8	36	28	29	44	41	37
ENSG00000202245.1	0	0	0	0	0	0
ENSG00000107679.14	2803	3195	2484	3120	2896	2579
ENSG00000265442.1	0	0	0	0	0	0
ENSG00000285955.1	41	43	17	39	25	30
ENSG00000254636.1	2	2	0	0	0	2
ENSG00000166033.12	2929	3167	1808	2875	2864	1848
ENSG00000187908.17	1	5	4	7	3	3
ENSG00000183559.11	0	0	1	0	0	0
ENSG00000176584.18	0	0	0	0	0	0
ENSG00000138161.13	142	146	157	132	142	146
ENSG00000213185.6	220	208	202	237	222	190
ENSG00000255624.3	318	301	331	312	284	302
ENSG00000203795.2	0	0	0	0	0	0
ENSG00000119965.12	973	1094	856	1021	925	884
ENSG00000179988.14	328	288	308	326	287	272
ENSG00000095574.11	763	787	669	855	726	672
ENSG00000196177.12	1413	1495	1465	1720	1494	1402
ENSG00000188620.9	0	0	0	0	0	0
ENSG00000188816.3	5	5	4	3	5	9
ENSG00000154473.17	11147	12090	11600	12056	12184	10764
ENSG00000227586.5	29	39	20	30	18	22
ENSG00000270902.1	0	0	0	0	0	0
ENSG00000230131.5	2	0	0	1	0	0
ENSG00000225152.1	0	0	0	0	0	0
ENSG00000234542.1	0	0	0	0	0	0
ENSG00000154478.3	0	0	0	0	0	1
ENSG00000121898.12	1	0	0	0	0	0
ENSG00000231138.1	0	0	0	0	0	0
ENSG00000234677.1	0	0	0	0	0	0
ENSG00000213438.2	0	0	0	0	0	0
ENSG00000232334.1	2	1	1	0	3	0
ENSG00000182022.17	1024	1033	1034	1098	907	987
ENSG00000065154.11	5406	6556	5527	5935	5966	5214
ENSG00000229544.8	3	10	4	5	7	5
ENSG00000271434.3	0	0	0	0	0	0
ENSG00000107902.13	613	633	418	676	555	414
ENSG00000229455.2	0	0	0	0	0	0
ENSG00000258539.1	0	4	1	0	1	2
ENSG00000189319.13	1417	1603	1435	1695	1451	1503
ENSG00000278831.1	1	2	1	1	0	1
ENSG00000233334.3	0	0	0	0	0	0
ENSG00000203791.14	279	289	251	320	289	290
ENSG00000199466.1	0	0	0	0	0	0
ENSG00000165660.7	1854	2033	1754	1920	1850	1660
ENSG00000207494.1	0	0	0	0	0	0
ENSG00000214807.2	7	10	14	11	12	9
ENSG00000249456.1	18	26	13	8	19	19
ENSG00000019995.6	1620	1798	1511	1870	1852	1497
ENSG00000226899.1	0	0	0	1	0	3
ENSG00000175029.16	7019	7640	7308	7697	7508	6875
ENSG00000273599.1	5	12	8	25	11	18
ENSG00000264572.1	0	0	0	0	1	0
ENSG00000282787.1	8	4	3	15	6	10
ENSG00000214298.3	0	0	0	1	0	0
ENSG00000233135.1	0	0	0	0	0	0
ENSG00000237675.5	0	0	0	0	0	0
ENSG00000175018.12	0	1	0	0	0	0
ENSG00000214297.3	3	1	0	3	1	2
ENSG00000228021.7	0	2	0	1	2	1
ENSG00000224023.10	33	41	30	43	45	37
ENSG00000280561.1	0	0	0	0	0	0
ENSG00000234134.1	12	9	16	17	17	14
ENSG00000107938.17	1938	2149	2099	2078	2144	1941
ENSG00000236991.6	2	1	1	2	0	3
ENSG00000154485.4	5	4	5	10	6	2
ENSG00000188690.13	2900	3324	2918	3165	3175	2930
ENSG00000265092.1	0	0	0	0	0	0
ENSG00000107949.16	6742	7279	8130	6890	7320	7247
ENSG00000089876.11	4382	4389	3205	3738	3856	3081
ENSG00000277371.1	0	0	0	0	0	0
ENSG00000222629.1	0	0	0	0	0	0
ENSG00000203780.10	298	251	176	252	233	167
ENSG00000234016.1	0	0	0	0	0	0
ENSG00000233409.1	0	0	0	0	0	0
ENSG00000148848.14	1023	1236	998	1364	1142	896
ENSG00000222740.1	0	0	0	0	0	0
ENSG00000213170.3	0	0	0	0	0	0
ENSG00000235180.1	19	18	14	15	12	10
ENSG00000154493.18	154	163	132	201	166	115
ENSG00000199321.1	0	0	0	0	0	0
ENSG00000150760.12	6434	6893	6242	7432	6776	5796
ENSG00000223528.7	20	11	4	29	8	16
ENSG00000232935.2	0	0	0	0	0	0
ENSG00000188916.8	88	98	104	101	122	107
ENSG00000214285.2	0	0	0	0	0	0
ENSG00000279725.1	0	0	0	0	0	0
ENSG00000186766.7	0	0	0	0	0	0
ENSG00000270778.1	0	0	0	0	0	0
ENSG00000180745.4	0	4	2	1	0	0
ENSG00000132334.16	374	319	191	328	248	200
ENSG00000232259.1	0	0	0	0	0	0
ENSG00000227076.1	17	15	3	9	9	15
ENSG00000148773.13	11644	14670	16758	15712	14844	13868
ENSG00000280953.2	0	0	0	0	1	0
ENSG00000234640.1	0	0	0	0	0	0
ENSG00000224190.1	0	0	0	0	0	0
ENSG00000232985.1	0	0	0	0	0	0
ENSG00000225424.1	0	0	0	0	0	0
ENSG00000285615.1	0	0	0	0	0	0
ENSG00000170430.9	350	364	269	414	406	286
ENSG00000237224.4	0	0	0	0	0	0
ENSG00000227374.1	2	0	0	0	1	1
ENSG00000283141.1	0	0	1	1	0	0
ENSG00000108001.13	11	25	21	41	27	16
ENSG00000275327.1	0	0	0	0	0	0
ENSG00000266676.1	0	0	0	0	0	0
ENSG00000275005.1	0	0	0	0	0	0
ENSG00000237489.4	92	90	83	83	90	84
ENSG00000277218.1	23	19	17	16	27	11
ENSG00000233122.2	9	5	2	2	4	7
ENSG00000233319.1	0	1	1	0	0	2
ENSG00000108010.11	6044	7392	7199	6540	6969	6685
ENSG00000236303.3	2	0	1	0	0	2
ENSG00000276375.1	0	0	0	0	0	0
ENSG00000222997.1	0	0	0	0	0	0
ENSG00000285529.1	0	0	0	0	0	0
ENSG00000264803.1	0	0	0	0	0	0
ENSG00000176769.9	1	0	0	0	1	0
ENSG00000230098.1	0	0	1	1	1	0
ENSG00000189275.3	15	6	10	10	10	5
ENSG00000280446.1	0	0	0	0	0	0
ENSG00000283095.1	2	1	0	2	3	0
ENSG00000175470.19	2110	2400	2060	2092	2189	2075
ENSG00000176171.11	3641	3872	3729	3998	3650	3709
ENSG00000277959.1	2	12	9	4	10	3
ENSG00000273521.1	1	0	1	1	0	1
ENSG00000279982.1	9	9	2	12	13	5
ENSG00000188385.11	1079	1222	901	1039	1020	813
ENSG00000235010.1	10	9	3	7	5	10
ENSG00000151640.12	1173	1231	1150	1203	1183	1208
ENSG00000165752.16	1890	2023	1783	1943	1874	1821
ENSG00000148814.17	614	538	451	569	487	433
ENSG00000171813.13	647	774	683	749	776	682
ENSG00000231705.1	2	2	3	2	2	3
ENSG00000234311.1	54	43	39	48	54	28
ENSG00000180066.9	134	166	133	175	158	137
ENSG00000226900.1	3	1	1	2	1	1
ENSG00000229081.1	1	0	2	1	1	0
ENSG00000068383.18	956	1196	1033	1003	1084	973
ENSG00000148826.8	2	0	2	1	2	4
ENSG00000171811.13	92	123	107	97	79	85
ENSG00000232903.2	0	1	0	0	0	0
ENSG00000224758.1	0	0	0	0	0	0
ENSG00000240707.2	0	0	0	0	0	0
ENSG00000197177.15	3	0	0	1	1	1
ENSG00000256925.2	0	0	0	0	0	1
ENSG00000235264.1	7	5	13	7	16	4
ENSG00000171798.17	147	138	105	162	131	129
ENSG00000171794.3	0	0	0	2	0	0
ENSG00000151650.7	0	1	0	1	1	0
ENSG00000166917.10	0	0	0	0	0	0
ENSG00000284219.1	0	0	0	0	0	0
ENSG00000273980.1	5	8	5	11	5	4
ENSG00000151651.15	369	367	327	478	334	311
ENSG00000130640.13	4917	5250	4765	5181	5205	4518
ENSG00000235245.1	119	151	102	130	147	113
ENSG00000198546.14	381	481	391	442	435	388
ENSG00000283496.1	0	0	0	0	0	0
ENSG00000130643.8	26	21	26	19	16	19
ENSG00000230306.1	3	1	5	3	6	6
ENSG00000226699.1	4	2	1	2	0	3
ENSG00000165828.14	0	0	0	0	0	0
ENSG00000148803.11	199	171	157	172	187	164
ENSG00000127884.4	7929	8449	7675	7862	8281	7189
ENSG00000265395.1	7	9	6	7	2	3
ENSG00000274685.1	0	0	0	0	0	0
ENSG00000148832.15	185	176	115	170	143	118
ENSG00000254536.1	0	0	0	0	1	0
ENSG00000148824.18	944	872	690	886	883	705
ENSG00000203772.7	23	21	23	18	18	29
ENSG00000273327.1	0	0	0	0	0	0
ENSG00000214279.13	67	60	49	70	52	28
ENSG00000273336.1	0	1	0	2	0	0
ENSG00000130649.9	11	13	13	16	8	11
ENSG00000278518.1	0	0	1	0	0	0
ENSG00000171772.16	0	0	0	0	0	0
ENSG00000233685.1	0	0	0	0	0	0
ENSG00000225899.7	0	2	1	1	0	4
ENSG00000213543.2	4	7	7	5	3	3
ENSG00000233435.2	58	66	53	61	55	51
ENSG00000230468.1	0	2	0	1	0	0
ENSG00000279626.1	0	0	0	0	0	0
ENSG00000280337.1	0	0	0	0	0	0
ENSG00000274599.2	0	0	0	0	0	0
ENSG00000276964.1	0	0	0	0	0	0
ENSG00000277274.1	0	0	0	0	0	0
ENSG00000275610.1	0	0	0	0	0	0
ENSG00000276164.1	0	0	0	0	0	0
ENSG00000237635.2	0	0	0	0	0	0
ENSG00000278664.1	0	0	0	0	0	0
ENSG00000278761.1	0	0	0	0	0	0
ENSG00000278790.1	0	0	0	0	0	0
ENSG00000276046.1	0	0	0	0	0	0
ENSG00000276904.1	0	0	0	0	0	0
ENSG00000278641.1	0	0	0	0	0	0
ENSG00000213147.3	33	19	27	26	19	14
ENSG00000282875.1	3	5	2	4	1	2
